timestamp,object,message
2026-06-24T08:03:10.440Z,backend,Downloading packaging-26.2-py3-none-any.whl.metadata (3.5 kB)
2026-06-24T08:03:10.440Z,backend,Downloading packaging-26.2-py3-none-any.whl.metadata (3.5 kB)
2026-06-24T08:03:10.473Z,backend,Collecting deprecated>=1.2 (from limits>=2.3->slowapi==0.1.9->-r requirements.txt (line 12))
2026-06-24T08:03:10.473Z,backend,Collecting deprecated>=1.2 (from limits>=2.3->slowapi==0.1.9->-r requirements.txt (line 12))
2026-06-24T08:03:10.494Z,backend,Downloading deprecated-1.3.1-py2.py3-none-any.whl.metadata (5.9 kB)
2026-06-24T08:03:10.494Z,backend,Downloading deprecated-1.3.1-py2.py3-none-any.whl.metadata (5.9 kB)
2026-06-24T08:03:10.622Z,backend,"Collecting charset_normalizer<4,>=2 (from requests>=2.20->stripe==11.4.1->-r requirements.txt (line 18))"
2026-06-24T08:03:10.622Z,backend,"Collecting charset_normalizer<4,>=2 (from requests>=2.20->stripe==11.4.1->-r requirements.txt (line 18))"
2026-06-24T08:03:10.649Z,backend,Downloading charset_normalizer-3.4.7-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (40 kB)
2026-06-24T08:03:10.649Z,backend,Downloading charset_normalizer-3.4.7-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (40 kB)
2026-06-24T08:03:10.704Z,backend,"Collecting urllib3<3,>=1.26 (from requests>=2.20->stripe==11.4.1->-r requirements.txt (line 18))"
2026-06-24T08:03:10.704Z,backend,"Collecting urllib3<3,>=1.26 (from requests>=2.20->stripe==11.4.1->-r requirements.txt (line 18))"
2026-06-24T08:03:10.725Z,backend,Downloading urllib3-2.7.0-py3-none-any.whl.metadata (6.9 kB)
2026-06-24T08:03:10.725Z,backend,Downloading urllib3-2.7.0-py3-none-any.whl.metadata (6.9 kB)
2026-06-24T08:03:10.859Z,backend,Collecting MarkupSafe>=0.9.2 (from Mako->alembic==1.14.0->-r requirements.txt (line 6))
2026-06-24T08:03:10.859Z,backend,Collecting MarkupSafe>=0.9.2 (from Mako->alembic==1.14.0->-r requirements.txt (line 6))
2026-06-24T08:03:10.880Z,backend,Downloading markupsafe-3.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (2.7 kB)
2026-06-24T08:03:10.880Z,backend,Downloading markupsafe-3.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl.metadata (2.7 kB)
2026-06-24T08:03:10.917Z,backend,Collecting pycparser (from cffi>=2.0.0->cryptography->authlib==1.6.5->-r requirements.txt (line 19))
2026-06-24T08:03:10.917Z,backend,Collecting pycparser (from cffi>=2.0.0->cryptography->authlib==1.6.5->-r requirements.txt (line 19))
2026-06-24T08:03:10.937Z,backend,Downloading pycparser-3.0-py3-none-any.whl.metadata (8.2 kB)
2026-06-24T08:03:10.937Z,backend,Downloading pycparser-3.0-py3-none-any.whl.metadata (8.2 kB)
2026-06-24T08:03:11.216Z,backend,"Collecting wrapt<3,>=1.10 (from deprecated>=1.2->limits>=2.3->slowapi==0.1.9->-r requirements.txt (line 12))"
2026-06-24T08:03:11.216Z,backend,"Collecting wrapt<3,>=1.10 (from deprecated>=1.2->limits>=2.3->slowapi==0.1.9->-r requirements.txt (line 12))"
2026-06-24T08:03:11.237Z,backend,Downloading wrapt-2.2.2-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl.metadata (7.4 kB)
2026-06-24T08:03:11.237Z,backend,Downloading wrapt-2.2.2-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl.metadata (7.4 kB)
2026-06-24T08:03:11.276Z,backend,Collecting wcwidth (from prompt-toolkit>=3.0.36->click-repl>=0.2.0->celery==5.4.0->celery[redis]==5.4.0->-r requirements.txt (line 17))
2026-06-24T08:03:11.276Z,backend,Collecting wcwidth (from prompt-toolkit>=3.0.36->click-repl>=0.2.0->celery==5.4.0->celery[redis]==5.4.0->-r requirements.txt (line 17))
2026-06-24T08:03:11.296Z,backend,Downloading wcwidth-0.8.1-py3-none-any.whl.metadata (43 kB)
2026-06-24T08:03:11.296Z,backend,Downloading wcwidth-0.8.1-py3-none-any.whl.metadata (43 kB)
2026-06-24T08:03:11.345Z,backend,Downloading fastapi-0.122.0-py3-none-any.whl (110 kB)
2026-06-24T08:03:11.345Z,backend,Downloading fastapi-0.122.0-py3-none-any.whl (110 kB)
2026-06-24T08:03:11.374Z,backend,Downloading uvicorn-0.38.0-py3-none-any.whl (68 kB)
2026-06-24T08:03:11.374Z,backend,Downloading uvicorn-0.38.0-py3-none-any.whl (68 kB)
2026-06-24T08:03:11.402Z,backend,Downloading sqlalchemy-2.0.44-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (3.3 MB)
2026-06-24T08:03:11.402Z,backend,Downloading sqlalchemy-2.0.44-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (3.3 MB)
2026-06-24T08:03:11.602Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.3/3.3 MB 17.8 MB/s eta 0:00:00
2026-06-24T08:03:11.602Z,backend,
2026-06-24T08:03:11.602Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.3/3.3 MB 17.8 MB/s eta 0:00:00
2026-06-24T08:03:11.602Z,backend,
2026-06-24T08:03:11.622Z,backend,Downloading asyncpg-0.30.0-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (3.6 MB)
2026-06-24T08:03:11.622Z,backend,Downloading asyncpg-0.30.0-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (3.6 MB)
2026-06-24T08:03:11.776Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.6/3.6 MB 25.1 MB/s eta 0:00:00
2026-06-24T08:03:11.776Z,backend,
2026-06-24T08:03:11.776Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.6/3.6 MB 25.1 MB/s eta 0:00:00
2026-06-24T08:03:11.776Z,backend,
2026-06-24T08:03:11.797Z,backend,Downloading psycopg2_binary-2.9.10-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (3.0 MB)
2026-06-24T08:03:11.797Z,backend,Downloading psycopg2_binary-2.9.10-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (3.0 MB)
2026-06-24T08:03:11.923Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.0/3.0 MB 26.4 MB/s eta 0:00:00
2026-06-24T08:03:11.923Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 3.0/3.0 MB 26.4 MB/s eta 0:00:00
2026-06-24T08:03:11.944Z,backend,Downloading alembic-1.14.0-py3-none-any.whl (233 kB)
2026-06-24T08:03:11.944Z,backend,Downloading alembic-1.14.0-py3-none-any.whl (233 kB)
2026-06-24T08:03:11.973Z,backend,Downloading pydantic-2.12.5-py3-none-any.whl (463 kB)
2026-06-24T08:03:11.973Z,backend,Downloading pydantic-2.12.5-py3-none-any.whl (463 kB)
2026-06-24T08:03:12.015Z,backend,Downloading pydantic_settings-2.7.0-py3-none-any.whl (29 kB)
2026-06-24T08:03:12.015Z,backend,Downloading pydantic_settings-2.7.0-py3-none-any.whl (29 kB)
2026-06-24T08:03:12.037Z,backend,Downloading python_dotenv-1.2.1-py3-none-any.whl (21 kB)
2026-06-24T08:03:12.037Z,backend,Downloading python_dotenv-1.2.1-py3-none-any.whl (21 kB)
2026-06-24T08:03:12.059Z,backend,Downloading beautifulsoup4-4.14.2-py3-none-any.whl (106 kB)
2026-06-24T08:03:12.059Z,backend,Downloading beautifulsoup4-4.14.2-py3-none-any.whl (106 kB)
2026-06-24T08:03:12.089Z,backend,Downloading httpx-0.28.1-py3-none-any.whl (73 kB)
2026-06-24T08:03:12.089Z,backend,Downloading httpx-0.28.1-py3-none-any.whl (73 kB)
2026-06-24T08:03:12.116Z,backend,Downloading slowapi-0.1.9-py3-none-any.whl (14 kB)
2026-06-24T08:03:12.116Z,backend,Downloading slowapi-0.1.9-py3-none-any.whl (14 kB)
2026-06-24T08:03:12.139Z,backend,Downloading python_jose-3.5.0-py2.py3-none-any.whl (34 kB)
2026-06-24T08:03:12.139Z,backend,Downloading python_jose-3.5.0-py2.py3-none-any.whl (34 kB)
2026-06-24T08:03:12.162Z,backend,Downloading passlib-1.7.4-py2.py3-none-any.whl (525 kB)
2026-06-24T08:03:12.162Z,backend,Downloading passlib-1.7.4-py2.py3-none-any.whl (525 kB)
2026-06-24T08:03:12.200Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 525.6/525.6 kB 17.2 MB/s eta 0:00:00
2026-06-24T08:03:12.200Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 525.6/525.6 kB 17.2 MB/s eta 0:00:00
2026-06-24T08:03:12.220Z,backend,Downloading bcrypt-4.0.1-cp36-abi3-manylinux_2_28_x86_64.whl (593 kB)
2026-06-24T08:03:12.220Z,backend,Downloading bcrypt-4.0.1-cp36-abi3-manylinux_2_28_x86_64.whl (593 kB)
2026-06-24T08:03:12.248Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 593.7/593.7 kB 27.5 MB/s eta 0:00:00
2026-06-24T08:03:12.248Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 593.7/593.7 kB 27.5 MB/s eta 0:00:00
2026-06-24T08:03:12.249Z,backend,
2026-06-24T08:03:12.249Z,backend,
2026-06-24T08:03:12.270Z,backend,Downloading redis-5.2.1-py3-none-any.whl (261 kB)
2026-06-24T08:03:12.270Z,backend,Downloading redis-5.2.1-py3-none-any.whl (261 kB)
2026-06-24T08:03:12.303Z,backend,Downloading celery-5.4.0-py3-none-any.whl (425 kB)
2026-06-24T08:03:12.303Z,backend,Downloading celery-5.4.0-py3-none-any.whl (425 kB)
2026-06-24T08:03:12.343Z,backend,Downloading stripe-11.4.1-py2.py3-none-any.whl (1.6 MB)
2026-06-24T08:03:12.343Z,backend,Downloading stripe-11.4.1-py2.py3-none-any.whl (1.6 MB)
2026-06-24T08:03:12.417Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.6/1.6 MB 24.8 MB/s eta 0:00:00
2026-06-24T08:03:12.417Z,backend,
2026-06-24T08:03:12.417Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 1.6/1.6 MB 24.8 MB/s eta 0:00:00
2026-06-24T08:03:12.417Z,backend,
2026-06-24T08:03:12.441Z,backend,Downloading authlib-1.6.5-py2.py3-none-any.whl (243 kB)
2026-06-24T08:03:12.441Z,backend,Downloading authlib-1.6.5-py2.py3-none-any.whl (243 kB)
2026-06-24T08:03:12.472Z,backend,Downloading itsdangerous-2.2.0-py3-none-any.whl (16 kB)
2026-06-24T08:03:12.472Z,backend,Downloading itsdangerous-2.2.0-py3-none-any.whl (16 kB)
2026-06-24T08:03:12.495Z,backend,Downloading httpcore-1.0.9-py3-none-any.whl (78 kB)
2026-06-24T08:03:12.495Z,backend,Downloading httpcore-1.0.9-py3-none-any.whl (78 kB)
2026-06-24T08:03:12.521Z,backend,Downloading pydantic_core-2.41.5-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (2.1 MB)
2026-06-24T08:03:12.521Z,backend,Downloading pydantic_core-2.41.5-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (2.1 MB)
2026-06-24T08:03:12.609Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 2.1/2.1 MB 26.3 MB/s eta 0:00:00
2026-06-24T08:03:12.609Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 2.1/2.1 MB 26.3 MB/s eta 0:00:00
2026-06-24T08:03:12.610Z,backend,
2026-06-24T08:03:12.610Z,backend,
2026-06-24T08:03:12.630Z,backend,Downloading annotated_doc-0.0.4-py3-none-any.whl (5.3 kB)
2026-06-24T08:03:12.630Z,backend,Downloading annotated_doc-0.0.4-py3-none-any.whl (5.3 kB)
2026-06-24T08:03:12.652Z,backend,Downloading annotated_types-0.7.0-py3-none-any.whl (13 kB)
2026-06-24T08:03:12.652Z,backend,Downloading annotated_types-0.7.0-py3-none-any.whl (13 kB)
2026-06-24T08:03:12.671Z,backend,Downloading billiard-4.2.4-py3-none-any.whl (87 kB)
2026-06-24T08:03:12.671Z,backend,Downloading billiard-4.2.4-py3-none-any.whl (87 kB)
2026-06-24T08:03:12.698Z,backend,Downloading click-8.4.1-py3-none-any.whl (116 kB)
2026-06-24T08:03:12.698Z,backend,Downloading click-8.4.1-py3-none-any.whl (116 kB)
2026-06-24T08:03:12.729Z,backend,Downloading click_didyoumean-0.3.1-py3-none-any.whl (3.6 kB)
2026-06-24T08:03:12.729Z,backend,Downloading click_didyoumean-0.3.1-py3-none-any.whl (3.6 kB)
2026-06-24T08:03:12.749Z,backend,Downloading click_plugins-1.1.1.2-py2.py3-none-any.whl (11 kB)
2026-06-24T08:03:12.749Z,backend,Downloading click_plugins-1.1.1.2-py2.py3-none-any.whl (11 kB)
2026-06-24T08:03:12.769Z,backend,Downloading click_repl-0.3.0-py3-none-any.whl (10 kB)
2026-06-24T08:03:12.769Z,backend,Downloading click_repl-0.3.0-py3-none-any.whl (10 kB)
2026-06-24T08:03:12.790Z,backend,Downloading cryptography-49.0.0-cp311-abi3-manylinux_2_34_x86_64.whl (4.7 MB)
2026-06-24T08:03:12.790Z,backend,Downloading cryptography-49.0.0-cp311-abi3-manylinux_2_34_x86_64.whl (4.7 MB)
2026-06-24T08:03:13.016Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.7/4.7 MB 23.7 MB/s eta 0:00:00
2026-06-24T08:03:13.016Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.7/4.7 MB 23.7 MB/s eta 0:00:00
2026-06-24T08:03:13.036Z,backend,Downloading ecdsa-0.19.2-py2.py3-none-any.whl (150 kB)
2026-06-24T08:03:13.036Z,backend,Downloading ecdsa-0.19.2-py2.py3-none-any.whl (150 kB)
2026-06-24T08:03:13.069Z,backend,Downloading email_validator-2.3.0-py3-none-any.whl (35 kB)
2026-06-24T08:03:13.069Z,backend,Downloading email_validator-2.3.0-py3-none-any.whl (35 kB)
2026-06-24T08:03:13.092Z,backend,Downloading greenlet-3.5.2-cp312-cp312-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl (613 kB)
2026-06-24T08:03:13.092Z,backend,Downloading greenlet-3.5.2-cp312-cp312-manylinux_2_24_x86_64.manylinux_2_28_x86_64.whl (613 kB)
2026-06-24T08:03:13.124Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 613.7/613.7 kB 28.3 MB/s eta 0:00:00
2026-06-24T08:03:13.124Z,backend,
2026-06-24T08:03:13.124Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 613.7/613.7 kB 28.3 MB/s eta 0:00:00
2026-06-24T08:03:13.124Z,backend,
2026-06-24T08:03:13.144Z,backend,Downloading h11-0.16.0-py3-none-any.whl (37 kB)
2026-06-24T08:03:13.144Z,backend,Downloading h11-0.16.0-py3-none-any.whl (37 kB)
2026-06-24T08:03:13.166Z,backend,Downloading httptools-0.8.0-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl (523 kB)
2026-06-24T08:03:13.166Z,backend,Downloading httptools-0.8.0-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl (523 kB)
2026-06-24T08:03:13.207Z,backend,Downloading idna-3.18-py3-none-any.whl (65 kB)
2026-06-24T08:03:13.207Z,backend,Downloading idna-3.18-py3-none-any.whl (65 kB)
2026-06-24T08:03:13.232Z,backend,Downloading kombu-5.6.2-py3-none-any.whl (214 kB)
2026-06-24T08:03:13.232Z,backend,Downloading kombu-5.6.2-py3-none-any.whl (214 kB)
2026-06-24T08:03:13.265Z,backend,Downloading vine-5.1.0-py3-none-any.whl (9.6 kB)
2026-06-24T08:03:13.265Z,backend,Downloading vine-5.1.0-py3-none-any.whl (9.6 kB)
2026-06-24T08:03:13.286Z,backend,Downloading limits-5.8.0-py3-none-any.whl (60 kB)
2026-06-24T08:03:13.286Z,backend,Downloading limits-5.8.0-py3-none-any.whl (60 kB)
2026-06-24T08:03:13.309Z,backend,Downloading pyasn1-0.6.3-py3-none-any.whl (83 kB)
2026-06-24T08:03:13.309Z,backend,Downloading pyasn1-0.6.3-py3-none-any.whl (83 kB)
2026-06-24T08:03:13.335Z,backend,Downloading python_dateutil-2.9.0.post0-py2.py3-none-any.whl (229 kB)
2026-06-24T08:03:13.335Z,backend,Downloading python_dateutil-2.9.0.post0-py2.py3-none-any.whl (229 kB)
2026-06-24T08:03:13.370Z,backend,Downloading pyyaml-6.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (807 kB)
2026-06-24T08:03:13.370Z,backend,Downloading pyyaml-6.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (807 kB)
2026-06-24T08:03:13.414Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 807.9/807.9 kB 24.9 MB/s eta 0:00:00
2026-06-24T08:03:13.414Z,backend,
2026-06-24T08:03:13.414Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 807.9/807.9 kB 24.9 MB/s eta 0:00:00
2026-06-24T08:03:13.414Z,backend,
2026-06-24T08:03:13.434Z,backend,Downloading requests-2.34.2-py3-none-any.whl (73 kB)
2026-06-24T08:03:13.434Z,backend,Downloading requests-2.34.2-py3-none-any.whl (73 kB)
2026-06-24T08:03:13.459Z,backend,Downloading certifi-2026.6.17-py3-none-any.whl (133 kB)
2026-06-24T08:03:13.459Z,backend,Downloading certifi-2026.6.17-py3-none-any.whl (133 kB)
2026-06-24T08:03:13.489Z,backend,Downloading rsa-4.9.1-py3-none-any.whl (34 kB)
2026-06-24T08:03:13.489Z,backend,Downloading rsa-4.9.1-py3-none-any.whl (34 kB)
2026-06-24T08:03:13.511Z,backend,Downloading soupsieve-2.8.4-py3-none-any.whl (37 kB)
2026-06-24T08:03:13.511Z,backend,Downloading soupsieve-2.8.4-py3-none-any.whl (37 kB)
2026-06-24T08:03:13.535Z,backend,Downloading starlette-0.50.0-py3-none-any.whl (74 kB)
2026-06-24T08:03:13.535Z,backend,Downloading starlette-0.50.0-py3-none-any.whl (74 kB)
2026-06-24T08:03:13.563Z,backend,Downloading anyio-4.14.0-py3-none-any.whl (123 kB)
2026-06-24T08:03:13.563Z,backend,Downloading anyio-4.14.0-py3-none-any.whl (123 kB)
2026-06-24T08:03:13.592Z,backend,Downloading typing_extensions-4.15.0-py3-none-any.whl (44 kB)
2026-06-24T08:03:13.592Z,backend,Downloading typing_extensions-4.15.0-py3-none-any.whl (44 kB)
2026-06-24T08:03:13.620Z,backend,Downloading typing_inspection-0.4.2-py3-none-any.whl (14 kB)
2026-06-24T08:03:13.620Z,backend,Downloading typing_inspection-0.4.2-py3-none-any.whl (14 kB)
2026-06-24T08:03:13.639Z,backend,Downloading tzdata-2026.2-py2.py3-none-any.whl (349 kB)
2026-06-24T08:03:13.639Z,backend,Downloading tzdata-2026.2-py2.py3-none-any.whl (349 kB)
2026-06-24T08:03:13.678Z,backend,Downloading uvloop-0.22.1-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (4.4 MB)
2026-06-24T08:03:13.678Z,backend,Downloading uvloop-0.22.1-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (4.4 MB)
2026-06-24T08:03:13.871Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.4/4.4 MB 24.3 MB/s eta 0:00:00
2026-06-24T08:03:13.871Z,backend,
2026-06-24T08:03:13.871Z,backend,━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━━ 4.4/4.4 MB 24.3 MB/s eta 0:00:00
2026-06-24T08:03:13.871Z,backend,
2026-06-24T08:03:13.892Z,backend,Downloading watchfiles-1.2.0-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (456 kB)
2026-06-24T08:03:13.892Z,backend,Downloading watchfiles-1.2.0-cp312-cp312-manylinux_2_17_x86_64.manylinux2014_x86_64.whl (456 kB)
2026-06-24T08:03:13.939Z,backend,Downloading websockets-16.0-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl (184 kB)
2026-06-24T08:03:13.939Z,backend,Downloading websockets-16.0-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl (184 kB)
2026-06-24T08:03:13.973Z,backend,Downloading mako-1.3.12-py3-none-any.whl (78 kB)
2026-06-24T08:03:13.973Z,backend,Downloading mako-1.3.12-py3-none-any.whl (78 kB)
2026-06-24T08:03:13.997Z,backend,Downloading amqp-5.3.1-py3-none-any.whl (50 kB)
2026-06-24T08:03:13.997Z,backend,Downloading amqp-5.3.1-py3-none-any.whl (50 kB)
2026-06-24T08:03:14.023Z,backend,Downloading cffi-2.0.0-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.whl (219 kB)
2026-06-24T08:03:14.023Z,backend,Downloading cffi-2.0.0-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.whl (219 kB)
2026-06-24T08:03:14.061Z,backend,Downloading charset_normalizer-3.4.7-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (216 kB)
2026-06-24T08:03:14.061Z,backend,Downloading charset_normalizer-3.4.7-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (216 kB)
2026-06-24T08:03:14.093Z,backend,Downloading deprecated-1.3.1-py2.py3-none-any.whl (11 kB)
2026-06-24T08:03:14.093Z,backend,Downloading deprecated-1.3.1-py2.py3-none-any.whl (11 kB)
2026-06-24T08:03:14.114Z,backend,Downloading dnspython-2.8.0-py3-none-any.whl (331 kB)
2026-06-24T08:03:14.114Z,backend,Downloading dnspython-2.8.0-py3-none-any.whl (331 kB)
2026-06-24T08:03:14.151Z,backend,Downloading markupsafe-3.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (22 kB)
2026-06-24T08:03:14.151Z,backend,Downloading markupsafe-3.0.3-cp312-cp312-manylinux2014_x86_64.manylinux_2_17_x86_64.manylinux_2_28_x86_64.whl (22 kB)
2026-06-24T08:03:14.175Z,backend,Downloading packaging-26.2-py3-none-any.whl (100 kB)
2026-06-24T08:03:14.175Z,backend,Downloading packaging-26.2-py3-none-any.whl (100 kB)
2026-06-24T08:03:14.199Z,backend,Downloading prompt_toolkit-3.0.52-py3-none-any.whl (391 kB)
2026-06-24T08:03:14.199Z,backend,Downloading prompt_toolkit-3.0.52-py3-none-any.whl (391 kB)
2026-06-24T08:03:14.238Z,backend,Downloading six-1.17.0-py2.py3-none-any.whl (11 kB)
2026-06-24T08:03:14.238Z,backend,Downloading six-1.17.0-py2.py3-none-any.whl (11 kB)
2026-06-24T08:03:14.262Z,backend,Downloading urllib3-2.7.0-py3-none-any.whl (131 kB)
2026-06-24T08:03:14.262Z,backend,Downloading urllib3-2.7.0-py3-none-any.whl (131 kB)
2026-06-24T08:03:14.292Z,backend,Downloading wrapt-2.2.2-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl (169 kB)
2026-06-24T08:03:14.292Z,backend,Downloading wrapt-2.2.2-cp312-cp312-manylinux1_x86_64.manylinux_2_28_x86_64.manylinux_2_5_x86_64.whl (169 kB)
2026-06-24T08:03:14.317Z,backend,Downloading pycparser-3.0-py3-none-any.whl (48 kB)
2026-06-24T08:03:14.317Z,backend,Downloading pycparser-3.0-py3-none-any.whl (48 kB)
2026-06-24T08:03:14.345Z,backend,Downloading wcwidth-0.8.1-py3-none-any.whl (323 kB)
2026-06-24T08:03:14.345Z,backend,Downloading wcwidth-0.8.1-py3-none-any.whl (323 kB)
2026-06-24T08:03:14.557Z,backend,"Installing collected packages: passlib, wrapt, websockets, wcwidth, vine, uvloop, urllib3, tzdata, typing-extensions, soupsieve, six, redis, pyyaml, python-dotenv, pycparser, pyasn1, psycopg2-binary, packaging, MarkupSafe, itsdangerous, idna, httptools, h11, greenlet, dnspython, click, charset_normalizer, certifi, billiard, bcrypt, asyncpg, annotated-types, annotated-doc, uvicorn, typing-inspection, sqlalchemy, rsa, requests, python-dateutil, pydantic-core, prompt-toolkit, Mako, httpcore, email-validator, ecdsa, deprecated, click-plugins, click-didyoumean, cffi, beautifulsoup4, anyio, amqp, watchfiles, stripe, starlette, python-jose, pydantic, limits, kombu, httpx, cryptography, click-repl, alembic, slowapi, pydantic-settings, fastapi, celery, authlib"
2026-06-24T08:03:14.557Z,backend,"Installing collected packages: passlib, wrapt, websockets, wcwidth, vine, uvloop, urllib3, tzdata, typing-extensions, soupsieve, six, redis, pyyaml, python-dotenv, pycparser, pyasn1, psycopg2-binary, packaging, MarkupSafe, itsdangerous, idna, httptools, h11, greenlet, dnspython, click, charset_normalizer, certifi, billiard, bcrypt, asyncpg, annotated-types, annotated-doc, uvicorn, typing-inspection, sqlalchemy, rsa, requests, python-dateutil, pydantic-core, prompt-toolkit, Mako, httpcore, email-validator, ecdsa, deprecated, click-plugins, click-didyoumean, cffi, beautifulsoup4, anyio, amqp, watchfiles, stripe, starlette, python-jose, pydantic, limits, kombu, httpx, cryptography, click-repl, alembic, slowapi, pydantic-settings, fastapi, celery, authlib"
